Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,UrlFBref,PlayerFBref,UrlTmarkt,TmPos,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Url,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial
2022,Norwich City,Premier League,Lukas Rupp,GER,MF,30,1991,19,7,769,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,1.2,1.9,0.08,0.14,0.22,0.08,0.22,https://fbref.com/en/players/3faa1780/Lukas-Rupp,Lukas Rupp,https://www.transfermarkt.com/lukas-rupp/profil/spieler/82863,Central Midfield,8.5,0,12,2,16.7,1.4,0.23,0,0,19.4,0,0,0,0.06,-0.7,-0.7,https://fbref.com/en/players/3faa1780/Lukas-Rupp,327,393,83.2,5589,1339,162,177,91.5,122,141,86.5,33,52,63.5,1.2,-1.2,9,18,6,1,29,393,390,3,1,2,71,9,4,0,0,0,0,286,55,52,60,315,10,1,3,327,4,10,13,12,27,3.16,22,0,3,1,1,0,0,0,0,0,0,0,0,0,10,8,5,5,0,4,14,28.6,10,172,53,30.8,75,73,24,8,1,0,7,17,27,4,1,495,25,122,267,143,17,492,13,18,72.2,13,1,367,1702,853,46,16,0,15,23,389,348,89.5,35,19,769,40,22.5,8.5,7,69,2,12,24,7,0.58,3,16,-13,-1.52,0.11,10,15,-5,-0.58,0.73,0,11,11,0,4,8,0,0,0,94,6,8,42.9
2022,Norwich City,Premier League,Josh Sargent,USA,"FW,MF",21,2000,26,18,1572,17.5,2,1,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,2.7,2.7,0.7,3.5,0.16,0.04,0.2,0.16,0.2,https://fbref.com/en/players/a8d4428b/Josh-Sargent,Josh Sargent,https://www.transfermarkt.com/josh-sargent/profil/spieler/393325,Centre-Forward,17.5,2,26,2,7.7,1.49,0.11,0.08,1,15.3,0,0,0,0.11,-0.7,-0.7,https://fbref.com/en/players/a8d4428b/Josh-Sargent,298,402,74.1,3985,857,201,243,82.7,78,109,71.6,12,19,63.2,0.7,0.3,13,6,3,0,20,402,393,9,0,0,121,1,13,0,0,0,0,269,75,58,80,243,31,5,8,298,0,7,20,20,26,1.49,18,0,1,3,4,0,2,0.11,1,0,1,0,0,0,34,17,16,8,10,13,32,40.6,19,361,100,27.7,97,143,121,43,2,0,41,21,55,18,2,652,33,123,279,288,64,643,18,34,52.9,18,1,371,2094,996,39,18,4,41,35,687,404,58.8,90,26,1572,60,46,17.5,18,79,5,8,19,0,0.62,11,33,-22,-1.26,0.64,14.3,28.3,-14.1,-0.8,0.64,0,13,29,4,13,17,0,0,0,103,42,53,44.2
2022,Norwich City,Premier League,Tony Springett,ENG,"FW,MF",18,2002,3,1,141,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0.4,0.6,0.17,0.22,0.4,0.17,0.4,https://fbref.com/en/players/35be8087/Tony-Springett,NA,NA,NA,1.6,0,1,1,100,0.64,0.64,0,0,13,0,0,0,0.27,-0.3,-0.3,https://fbref.com/en/players/35be8087/Tony-Springett,26,38,68.4,421,85,15,20,75,8,8,100,2,6,33.3,0.4,-0.4,1,2,1,0,3,38,37,1,0,0,3,2,2,1,1,0,0,30,1,7,27,10,1,0,0,26,0,0,2,3,3,1.91,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2,4,50,2,48,6,12.5,12,28,8,1,0,0,1,0,3,1,0,54,3,15,28,20,5,53,2,3,66.7,3,0,44,268,206,11,4,2,3,4,52,40,76.9,7,3,141,47,4.1,1.6,1,66,0,2,38,3,0,0,6,-6,-3.83,-2.32,1.7,4.7,-3.1,-1.95,-0.84,0,1,4,0,2,1,0,0,0,8,1,5,16.7
2022,Norwich City,Premier League,Jakob Sørensen,DEN,"MF,DF",23,1998,10,6,604,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0.06,0,0.06,0.06,0.06,https://fbref.com/en/players/953c30b0/Jakob-Sorensen,Jakob Sørensen,https://www.transfermarkt.com/jacob-lungi-sorensen/profil/spieler/390664,Left-Back,6.7,0,5,1,20,0.75,0.15,0,0,14.4,0,0,0,0.08,-0.4,-0.4,https://fbref.com/en/players/953c30b0/Jakob-Sorensen,247,300,82.3,5092,1432,86,98,87.8,117,127,92.1,40,66,60.6,0,0,0,16,0,0,12,300,291,9,5,0,33,9,0,0,0,0,0,206,38,56,39,234,14,3,2,247,0,3,10,3,2,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,16,9,15,1,7,15,46.7,8,125,46,36.8,51,64,10,12,4,0,8,15,40,15,0,371,39,172,184,33,7,362,4,4,100,4,1,216,1132,581,21,4,0,2,3,244,227,93,3,10,604,60,17.7,6.7,6,78,5,4,34,17,0.7,2,18,-16,-2.38,-0.95,5.1,13.8,-8.7,-1.3,-0.18,0,7,1,0,0,16,0,1,0,56,14,12,53.8
2022,Norwich City,Premier League,Christos Tzolis,GRE,"FW,MF",19,2002,14,3,336,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1.4,0.13,0.26,0.38,0.13,0.38,https://fbref.com/en/players/9f333379/Christos-Tzolis,Christos Tzolis,https://www.transfermarkt.com/christos-tzolis/profil/spieler/451677,Left Winger,3.7,0,6,2,33.3,1.61,0.54,0,0,18.9,0,0,0,0.08,-0.5,-0.5,https://fbref.com/en/players/9f333379/Christos-Tzolis,75,102,73.5,1283,325,39,47,83,26,31,83.9,8,16,50,1,-1,8,3,2,1,7,102,101,1,0,0,43,3,9,1,1,0,0,71,21,10,22,70,6,0,1,75,0,5,1,7,11,2.95,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,0,3,10,30,7,69,14,20.3,26,20,23,4,0,0,4,2,8,2,0,145,5,25,57,71,18,144,0,4,0,0,0,105,613,392,21,6,8,8,4,145,102,70.3,29,14,336,24,9.8,3.7,3,60,0,11,14,16,0.86,0,9,-9,-2.41,-0.89,4.2,9.1,-4.9,-1.3,-0.17,0,3,5,2,9,2,0,0,0,25,4,18,18.2
2022,Norwich City,Premier League,Brandon Williams,ENG,DF,20,2000,26,23,2120,23.6,0,1,0,0,0,8,0,0,0.04,0.04,0,0.04,0.2,0.2,1.3,1.5,0.01,0.05,0.06,0.01,0.06,https://fbref.com/en/players/5e74d6c8/Brandon-Williams,Brandon Williams,https://www.transfermarkt.com/brandon-williams/profil/spieler/507700,Right-Back,23.6,0,4,1,25,0.17,0.04,0,0,20.2,0,0,0,0.05,-0.2,-0.2,https://fbref.com/en/players/5e74d6c8/Brandon-Williams,901,1115,80.8,16354,6032,389,432,90,422,510,82.7,84,148,56.8,1.3,-0.3,19,43,19,4,82,1115,918,197,22,3,154,19,18,1,1,0,0,733,174,208,232,655,41,174,2,901,6,15,52,17,31,1.32,27,0,0,0,3,1,2,0.08,1,0,0,0,0,1,56,29,36,17,3,24,57,42.1,33,317,81,25.6,156,120,41,51,7,0,44,61,117,47,0,1419,122,563,649,338,32,1233,16,32,50,18,0,842,5036,2875,88,38,6,29,29,861,797,92.6,30,26,2120,82,62,23.6,23,88,19,3,32,6,0.69,16,52,-36,-1.53,0.2,19.9,48.8,-28.9,-1.23,-0.21,0,26,53,0,18,29,0,0,0,172,22,20,52.4
2022,Norwich City,Premier League,Christoph Zimmermann,GER,DF,28,1993,3,2,157,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.04,0,0.04,0.04,0.04,https://fbref.com/en/players/2d5f03bf/Christoph-Zimmermann,Christoph Zimmermann,https://www.transfermarkt.com/christoph-zimmermann/profil/spieler/77812,Centre-Back,1.7,0,2,1,50,1.15,0.57,0,0,18,0,0,0,0.03,-0.1,-0.1,https://fbref.com/en/players/2d5f03bf/Christoph-Zimmermann,48,66,72.7,987,375,13,15,86.7,26,30,86.7,8,17,47.1,0,0,0,2,1,0,3,66,63,3,3,0,9,1,0,0,0,0,0,46,4,16,14,48,4,0,0,48,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,0,2,4,50,2,24,9,37.5,13,8,3,0,0,0,0,3,8,3,0,80,8,42,39,3,1,77,1,2,50,2,1,44,283,172,3,1,0,0,0,48,47,97.9,0,3,157,52,4.6,1.7,2,51,0,1,55,10,0,0,8,-8,-4.59,-3.12,0.9,5.5,-4.6,-2.66,-1.58,0,1,2,0,0,3,0,0,0,16,2,1,66.7
2022,Southampton,Premier League,Che Adams,SCO,FW,25,1996,30,23,2039,22.7,7,3,7,0,0,0,0,0.31,0.13,0.44,0.31,0.44,7.1,7.1,2.6,9.7,0.31,0.12,0.43,0.31,0.43,https://fbref.com/en/players/f2bf1b0f/Che-Adams,Che Adams,https://www.transfermarkt.com/che-adams/profil/spieler/346779,Centre-Forward,22.7,7,49,24,49,2.16,1.06,0.14,0.29,12.9,0,0,0,0.14,-0.1,-0.1,https://fbref.com/en/players/f2bf1b0f/Che-Adams,337,484,69.6,5275,1087,187,240,77.9,101,135,74.8,30,53,56.6,2.6,0.4,26,22,13,1,35,484,468,16,0,4,137,10,11,0,0,0,0,307,99,78,44,350,28,1,16,337,2,10,26,31,51,2.25,34,0,1,4,11,1,4,0.18,3,0,0,0,0,1,16,9,4,6,6,2,15,13.3,13,332,87,26.2,38,132,162,25,4,0,21,10,26,15,0,766,27,93,332,375,102,750,14,33,42.4,17,0,474,1884,833,46,17,11,52,48,1024,542,52.9,160,30,2039,68,59.6,22.7,23,82,13,7,22,4,1.03,25,40,-15,-0.66,-0.08,29.7,34.4,-4.6,-0.21,0.27,0,31,47,7,11,9,0,0,0,120,56,111,33.5
2022,Southampton,Premier League,Adam Armstrong,ENG,FW,24,1997,23,17,1413,15.7,2,2,2,0,0,1,0,0.13,0.13,0.25,0.13,0.25,4.3,4.3,1.7,6,0.27,0.11,0.38,0.27,0.38,https://fbref.com/en/players/68c720b5/Adam-Armstrong,Adam Armstrong,https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,Centre-Forward,15.7,2,47,14,29.8,2.99,0.89,0.04,0.14,17,0,0,0,0.09,-2.3,-2.3,https://fbref.com/en/players/68c720b5/Adam-Armstrong,223,315,70.8,3764,609,106,136,77.9,96,127,75.6,16,32,50,1.7,0.3,12,14,13,0,26,315,284,31,0,1,65,9,22,0,0,0,0,215,56,44,64,219,18,2,4,223,1,3,14,13,29,1.85,17,0,4,4,4,0,3,0.19,2,0,0,0,1,0,10,7,3,3,4,0,6,0,6,239,64,26.8,21,89,129,10,1,0,9,9,19,6,0,489,8,40,200,289,82,458,19,38,50,20,1,340,1933,1062,64,19,18,34,25,651,348,53.5,109,23,1413,61,41.3,15.7,17,80,10,6,10,14,0.87,12,31,-19,-1.21,-0.99,17.1,28.7,-11.6,-0.74,-0.73,0,15,9,2,22,7,1,0,0,57,14,38,26.9
2022,Southampton,Premier League,Stuart Armstrong,SCO,MF,29,1992,25,15,1473,16.4,2,0,2,0,0,1,0,0.12,0,0.12,0.12,0.12,2.8,2.8,1.4,4.1,0.17,0.08,0.25,0.17,0.25,https://fbref.com/en/players/97333cf5/Stuart-Armstrong,Stuart Armstrong,https://www.transfermarkt.com/stuart-armstrong/profil/spieler/130765,Central Midfield,16.4,2,38,9,23.7,2.32,0.55,0.05,0.22,19.8,0,0,0,0.07,-0.8,-0.8,https://fbref.com/en/players/97333cf5/Stuart-Armstrong,583,734,79.4,9335,2293,304,366,83.1,218,254,85.8,43,69,62.3,1.4,-1.4,25,39,24,5,68,734,702,32,2,1,124,9,32,2,0,1,0,564,95,75,125,577,16,7,5,583,3,10,38,23,51,3.12,40,2,2,2,4,1,2,0.12,1,0,0,0,1,0,26,15,14,5,7,7,29,24.1,22,266,85,32,76,120,70,17,1,0,16,14,40,15,0,938,25,132,442,452,56,907,26,57,45.6,28,3,717,4564,2337,122,47,13,26,25,767,672,87.6,78,25,1473,59,43.1,16.4,15,84,8,10,21,2,1.32,16,30,-14,-0.86,-0.39,19.6,28.5,-8.9,-0.54,-0.41,0,11,24,1,32,15,1,0,0,147,5,22,18.5
2022,Southampton,Premier League,Jan Bednarek,POL,DF,25,1996,31,30,2629,29.2,4,0,4,0,0,10,0,0.14,0,0.14,0.14,0.14,2.4,2.4,0.6,3,0.08,0.02,0.1,0.08,0.1,https://fbref.com/en/players/4115ce4e/Jan-Bednarek,Jan Bednarek,https://www.transfermarkt.com/jan-bednarek/profil/spieler/243028,Centre-Back,29.2,4,19,7,36.8,0.65,0.24,0.21,0.57,7.9,0,0,0,0.13,1.6,1.6,https://fbref.com/en/players/4115ce4e/Jan-Bednarek,1185,1431,82.8,24493,7355,395,434,91,605,674,89.8,171,295,58,0.6,-0.6,6,75,1,1,51,1431,1349,82,42,0,184,33,6,0,0,0,0,974,121,336,202,1029,96,39,4,1185,1,32,17,10,19,0.65,16,2,0,0,0,1,0,0,0,0,0,0,0,0,37,21,23,13,1,18,37,48.6,19,238,76,31.9,130,102,6,64,30,1,34,95,132,169,0,1786,239,870,914,81,30,1710,1,2,50,1,0,926,4166,1987,27,1,0,1,4,1001,979,97.8,4,31,2629,85,76.9,29.2,30,86,26,1,45,6,1.16,33,52,-19,-0.65,-0.08,36.6,45,-8.4,-0.29,0.11,0,38,17,1,6,21,0,1,1,324,114,60,65.5
2022,Southampton,Premier League,Armando Broja,ALB,FW,19,2001,32,21,1975,21.9,6,0,6,0,0,2,0,0.27,0,0.27,0.27,0.27,7,7,1.3,8.4,0.32,0.06,0.38,0.32,0.38,https://fbref.com/en/players/97220da2/Armando-Broja,Armando Broja,https://www.transfermarkt.com/armando-broja/profil/spieler/571743,Centre-Forward,21.9,6,48,19,39.6,2.19,0.87,0.13,0.32,12.1,0,0,0,0.15,-1,-1,https://fbref.com/en/players/97220da2/Armando-Broja,250,404,61.9,3086,630,162,232,69.8,62,117,53,5,13,38.5,1.3,-1.3,8,19,2,0,18,404,399,5,0,0,146,2,19,0,0,0,0,214,105,85,23,238,58,0,3,250,0,9,23,18,37,1.69,17,0,6,5,5,4,3,0.14,0,0,1,0,2,0,17,12,5,7,5,2,14,14.3,12,376,112,29.8,37,133,206,22,2,0,20,13,30,8,0,697,14,53,307,384,108,692,31,64,48.4,34,4,435,2619,1623,79,23,31,61,62,1061,508,47.9,120,32,1975,62,57.7,21.9,21,82,6,11,24,0,1.13,26,37,-11,-0.5,0.31,30.1,31.4,-1.3,-0.06,0.6,0,38,32,13,19,12,1,0,0,100,94,175,34.9
2022,Southampton,Premier League,Ibrahima Diallo,FRA,MF,22,1999,23,10,1023,11.4,0,2,0,0,0,1,0,0,0.18,0.18,0,0.18,0.5,0.5,1,1.4,0.04,0.09,0.13,0.04,0.13,https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,Ibrahima Diallo,https://www.transfermarkt.com/ibrahima-diallo/profil/spieler/413032,Defensive Midfield,11.4,0,8,4,50,0.7,0.35,0,0,20.6,0,0,0,0.06,-0.5,-0.5,https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,357,438,81.5,6245,1432,171,204,83.8,149,171,87.1,29,42,69,1,1,15,41,2,1,29,438,433,5,5,1,86,5,7,0,0,0,0,344,40,54,43,369,17,0,0,357,1,7,18,14,29,2.55,25,0,2,0,1,1,4,0.35,4,0,0,0,0,0,27,20,12,11,4,8,24,33.3,16,229,68,29.7,76,114,39,10,0,0,10,17,44,9,0,543,21,98,330,149,10,540,19,26,73.1,23,1,375,1924,983,48,17,1,11,15,431,366,84.9,16,23,1023,44,29.9,11.4,10,81,7,13,17,12,1.13,13,21,-8,-0.7,-0.1,14.3,18.5,-4.1,-0.36,-0.07,0,13,17,0,7,20,0,0,0,101,13,15,46.4
2022,Southampton,Premier League,Moussa Djenepo,MLI,MF,23,1998,12,5,457,5.1,0,0,0,0,0,3,0,0,0,0,0,0,1.5,1.5,0.2,1.7,0.3,0.05,0.34,0.3,0.34,https://fbref.com/en/players/254147d4/Moussa-Djenepo,Moussa Djenepo,https://www.transfermarkt.com/moussa-djenepo/profil/spieler/485424,Left Winger,5.1,0,11,1,9.1,2.17,0.2,0,0,16.1,0,0,0,0.14,-1.5,-1.5,https://fbref.com/en/players/254147d4/Moussa-Djenepo,111,149,74.5,1706,705,66,77,85.7,33,45,73.3,10,17,58.8,0.2,-0.2,6,10,9,2,23,149,148,1,1,0,26,1,6,0,0,0,0,106,21,22,26,116,5,0,0,111,0,3,5,11,16,3.15,12,0,2,1,1,0,1,0.2,1,0,0,0,0,0,13,8,6,6,1,5,12,41.7,7,104,25,24,46,39,19,9,1,0,8,9,22,3,0,252,7,46,98,120,29,252,13,27,48.1,14,1,186,1058,748,34,6,9,19,15,194,156,80.4,20,12,457,38,13.4,5.1,5,73,2,7,13,10,1.08,4,10,-6,-1.18,-0.63,7.3,8.1,-0.8,-0.17,0.17,0,12,11,0,6,8,0,0,0,54,2,7,22.2
2022,Southampton,Premier League,Mohamed Elyounoussi,NOR,"MF,FW",26,1994,30,23,2042,22.7,4,2,4,0,0,4,0,0.18,0.09,0.26,0.18,0.26,6,6,2.5,8.5,0.26,0.11,0.37,0.26,0.37,https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,Mohamed Elyounoussi,https://www.transfermarkt.com/mohamed-elyounoussi/profil/spieler/186644,Left Winger,22.7,4,43,17,39.5,1.9,0.75,0.09,0.24,13.7,0,0,0,0.15,-2,-2,https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,451,639,70.6,6805,1620,273,334,81.7,142,198,71.7,26,63,41.3,2.5,-0.5,29,38,21,2,49,639,634,5,2,2,163,6,35,1,0,0,0,430,104,105,99,466,42,2,5,451,2,6,36,31,52,2.29,41,0,2,5,3,1,5,0.22,3,0,0,2,0,0,46,33,14,24,8,10,31,32.3,21,499,156,31.3,144,235,120,37,4,0,33,19,65,24,0,954,33,134,422,475,94,949,18,37,48.6,23,4,629,3779,1991,112,44,13,44,52,840,620,73.8,114,30,2042,68,59.7,22.7,23,82,12,7,23,5,1.1,24,35,-11,-0.48,0.36,32,32.4,-0.4,-0.02,0.73,0,38,28,1,35,33,0,0,0,167,35,61,36.5
2022,Southampton,Premier League,Valentino Livramento,ENG,DF,18,2002,28,25,2202,24.5,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,1.2,1.2,2.3,3.4,0.05,0.09,0.14,0.05,0.14,https://fbref.com/en/players/afed6722/Valentino-Livramento,Valentino Livramento,https://www.transfermarkt.com/valentino-livramento/profil/spieler/503981,Right-Back,24.5,1,12,3,25,0.49,0.12,0.08,0.33,15.7,0,0,0,0.1,-0.2,-0.2,https://fbref.com/en/players/afed6722/Valentino-Livramento,883,1155,76.5,14457,5498,486,546,89,318,427,74.5,70,140,50,2.3,-1.3,19,40,24,10,80,1155,940,215,16,2,146,15,55,0,0,0,0,690,217,248,93,794,52,199,2,883,0,33,46,41,40,1.63,37,0,1,0,2,0,2,0.08,1,0,0,0,1,0,54,30,32,17,5,25,45,55.6,20,332,110,33.1,164,125,43,45,10,0,35,73,127,49,0,1466,82,415,694,483,48,1262,32,58,55.2,38,1,862,5797,3236,128,51,13,31,30,874,776,88.8,55,28,2202,79,64.4,24.5,25,87,22,3,10,0,1.14,25,42,-17,-0.69,-0.18,32.8,34.5,-1.7,-0.07,0.68,0,17,40,1,55,30,1,0,0,218,27,34,44.3
2022,Southampton,Premier League,Shane Long,IRL,FW,34,1987,13,3,308,3.4,1,0,1,0,0,1,0,0.29,0,0.29,0.29,0.29,1,1,0.1,1.1,0.29,0.03,0.32,0.29,0.32,https://fbref.com/en/players/9f472354/Shane-Long,Shane Long,https://www.transfermarkt.com/shane-long/profil/spieler/37304,Centre-Forward,3.4,1,9,5,55.6,2.63,1.46,0.11,0.2,10.7,0,0,0,0.11,0,0,https://fbref.com/en/players/9f472354/Shane-Long,46,75,61.3,492,127,34,53,64.2,8,13,61.5,0,1,0,0.1,-0.1,2,3,2,0,7,75,74,1,0,0,35,1,4,0,0,0,0,33,21,21,7,34,7,0,5,46,0,1,2,5,5,1.46,2,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,2,4,2,1,1,100,0,83,24,28.9,10,32,41,3,0,0,3,1,9,1,0,140,2,10,50,86,19,139,2,5,40,2,0,71,183,54,2,0,1,16,11,176,105,59.7,26,13,308,24,9,3.4,3,71,0,10,10,18,1.23,6,5,1,0.29,1.02,3,4.6,-1.6,-0.47,-0.17,0,9,9,3,4,3,0,0,0,15,27,27,50
2022,Southampton,Premier League,Lyanco,BRA,DF,24,1997,15,9,911,10.1,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.1,0.4,0.02,0.01,0.04,0.02,0.04,https://fbref.com/en/players/b5bf1770/Lyanco,Lyanco,https://www.transfermarkt.com/lyanco/profil/spieler/379807,Centre-Back,10.1,0,6,0,0,0.59,0,0,NA,15.2,0,0,0,0.04,-0.2,-0.2,https://fbref.com/en/players/b5bf1770/Lyanco,277,369,75.1,6108,2109,75,84,89.3,152,173,87.9,48,106,45.3,0.1,-0.1,3,22,2,0,19,369,353,16,12,0,53,9,3,0,0,0,0,240,32,97,15,321,19,2,4,277,2,9,13,6,9,0.89,6,0,0,1,0,2,1,0.1,1,0,0,0,0,0,17,14,11,6,0,5,14,35.7,9,99,43,43.4,54,44,1,28,17,0,11,29,46,66,1,513,112,282,238,23,7,497,6,7,85.7,6,0,264,1423,623,16,3,2,2,5,263,252,95.8,2,15,911,61,26.6,10.1,9,90,9,6,17,9,1.07,11,20,-9,-0.89,-0.35,9.7,16,-6.3,-0.62,-0.42,0,16,8,0,3,14,0,0,0,86,21,15,58.3
2022,Southampton,Premier League,Romain Perraud,FRA,DF,23,1997,20,18,1623,18,0,1,0,0,0,3,0,0,0.06,0.06,0,0.06,0.9,0.9,0.6,1.5,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/6dfd8f05/Romain-Perraud,Romain Perraud,https://www.transfermarkt.com/romain-perraud/profil/spieler/318523,Left-Back,18,0,19,3,15.8,1.05,0.17,0,0,20.3,0,0,0,0.05,-0.9,-0.9,https://fbref.com/en/players/6dfd8f05/Romain-Perraud,492,750,65.6,7475,3191,280,325,86.2,173,274,63.1,24,99,24.2,0.6,0.4,10,29,14,5,44,750,597,153,6,0,101,12,49,3,0,2,0,382,157,211,532,37,24,144,1,492,2,12,28,48,27,1.5,20,1,2,2,1,1,3,0.17,3,0,0,0,0,0,38,20,19,14,5,16,28,57.1,12,325,85,26.2,146,108,71,30,7,1,23,24,62,46,0,955,58,263,386,354,27,807,9,22,40.9,12,0,558,2945,1550,63,21,4,17,11,588,510,86.7,44,20,1623,81,47.5,18,18,87,14,2,30,15,1,21,33,-12,-0.67,-0.06,20.4,30.4,-10.1,-0.56,-0.47,0,35,20,0,49,20,0,0,0,130,18,30,37.5
2022,Southampton,Premier League,Nathan Redmond,ENG,"MF,FW",27,1994,27,20,1833,20.4,1,5,1,0,0,0,0,0.05,0.25,0.29,0.05,0.29,1.9,1.9,4.3,6.3,0.09,0.21,0.31,0.09,0.31,https://fbref.com/en/players/ab651565/Nathan-Redmond,Nathan Redmond,https://www.transfermarkt.com/nathan-redmond/profil/spieler/129078,Left Winger,20.4,1,25,9,36,1.23,0.44,0.04,0.11,20,1,0,0,0.08,-0.9,-0.9,https://fbref.com/en/players/ab651565/Nathan-Redmond,511,726,70.4,8591,2591,264,318,83,180,257,70,49,114,43,4.3,0.7,34,31,44,14,78,726,688,38,2,4,155,12,51,13,5,7,0,473,106,147,63,615,29,3,2,511,2,11,36,22,66,3.24,53,4,2,4,2,1,8,0.39,6,1,0,0,1,0,20,13,6,10,4,5,22,22.7,17,364,100,27.5,90,144,130,34,2,0,32,21,41,18,0,916,26,137,399,449,51,877,22,39,56.4,25,3,626,3883,2168,117,48,15,24,19,839,624,74.4,95,27,1833,68,53.6,20.4,20,84,14,7,21,3,0.93,25,33,-8,-0.39,0.51,24.3,29.7,-5.5,-0.27,0.09,0,17,20,3,51,13,0,0,0,142,16,47,25.4
